Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
421,Ips typographus,1733,Fungi,Beauveria bassiana,,,,,,,,"Kreutz et al., 2000a",2000,non full-text ,"Kreutz J., G. Zimmermann, H. Marohn, O. Vaupel & G. Mosbacher 2000a. Möglichkeiten des Einsatzes von Beauveria bassiana (Bals.) Vuill. und anderen Kontrollmethoden zur biologischen Bekämpfung des Buchdruckers Ips typographus L. (Col., Scolytidae) im Freiland. Mitteilungen der Deutschen Gesellschaft für allgemeine und angewandte Entomologie 12, 119-25."
422,Ips typographus,1733,Fungi,Beauveria bassiana,Germany,,laboratory,,,,pathogenicity test,"Kreutz et al., 2000b",2000,only English abstract,"Kreutz J., G. Zimmermann, H. Marohn, O. Vaupel & G. Mosbacher 2000b. Preliminary investigations on the use of Beauveria bassiana (Bals.) Vuill. and other control methods against the bark beetle Ips typographus (Col., Scolytidae) in the field. IOBC/wprs Bulletin 23 (2), 167-73."
423,Ips typographus,1733,Fungi,Beauveria bassiana,,,laboratory,,,commercial strain; isolated from beetle,virulence test,"Kreutz et al., 2004",2004,full text,"Kreutz, J., Vaupel, O., & Zimmermann, G. (2004). Efficacy of Beauveria bassiana (Bals.) Vuill. against the spruce bark beetle, Ips typographus L., in the laboratory under various conditions. Journal of Applied Entomology, 128(6), 384-389."
424,Ips typographus,1733,Fungi,Beauveria bassiana,Germany,pathogen,laboratory and field,,cuticular contact,commercial strain,transmission test,"Kreutz et al., 2010",2010,full text,"Kreutz, J., Zimmermann, G., & Vaupel, O. (2004). Horizontal transmission of the entomopathogenic fungus Beauveria bassiana among the spruce bark beetle, Ips typographus (Col., Scolytidae) in the laboratory and under field conditions. Biocontrol Science and Technology, 14(8), 837-848."
425,Xylosandrus germanus,2185,Fungi,Isaria fumosorosea,Turkey,,laboratory,,cuticular contact,culture collection; isolated from Hyphantria cunea,virulence test,"Kushiyev et al., 2018",2018,full text,"Kushiyev, R., Tuncer, C., Erper, I., Ozdemir, I. O., & Saruhan, I. (2018). Efficacy of native entomopathogenic fungus, Isaria fumosorosea, against bark and ambrosia beetles, Anisandrus dispar Fabricius and Xylosandrus germanus Blandford (Coleoptera: Curculionidae: Scolytinae). Egyptian Journal of Biological Pest Control, 28(1), 55."
426,Anisandrus dispar,2083,Fungi,Isaria fumosorosea,Turkey,,laboratory,,cuticular contact,culture collection; isolated from Hyphantria cunea,virulence test,"Kushiyev et al., 2018",2018,full text,"Kushiyev, R., Tuncer, C., Erper, I., Ozdemir, I. O., & Saruhan, I. (2018). Efficacy of native entomopathogenic fungus, Isaria fumosorosea, against bark and ambrosia beetles, Anisandrus dispar Fabricius and Xylosandrus germanus Blandford (Coleoptera: Curculionidae: Scolytinae). Egyptian Journal of Biological Pest Control, 28(1), 55."
427,Xylosandrus germanus,2185,Fungi,Beauveria bassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
428,Xyleborinus saxesenii,2037,Fungi,Beauveria bassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
429,Anisandrus dispar,2083,Fungi,Beauveria bassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
430,Xylosandrus germanus,2185,Fungi,Beauveria pseudobassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
431,Xyleborinus saxesenii,2037,Fungi,Beauveria pseudobassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
432,Anisandrus dispar,2083,Fungi,Beauveria pseudobassiana,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
433,Xylosandrus germanus,2185,Fungi,Cordyceps fumosorosea,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
434,Xyleborinus saxesenii,2037,Fungi,Cordyceps fumosorosea,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
435,Anisandrus dispar,2083,Fungi,Cordyceps fumosorosea,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
436,Anisandrus dispar,2083,Fungi,Cordyceps farinosa,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
437,Xylosandrus germanus,2185,Fungi,Akanthomyces lecanii,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
438,Xyleborinus saxesenii,2037,Fungi,Akanthomyces lecanii,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
439,Anisandrus dispar,2083,Fungi,Akanthomyces lecanii,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
440,Anisandrus dispar,2083,Fungi,Purpureocillium lilacinum,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
441,Xylosandrus germanus,2185,Fungi,Purpureocillium lilacinum,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
442,Anisandrus dispar,2083,Fungi,Clonostachys rosea,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
443,Xylosandrus germanus,2185,Fungi,Clonostachys rosea,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
444,Anisandrus dispar,2083,Fungi,Metarhizium anisopliae,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
445,Xylosandrus germanus,2185,Fungi,Metarhizium anisopliae,Turkey,pathogen,laboratory,molecular,cuticular contact,isolated from cadaver and infected beetle,virulence test,"Kushiyev et al., 2022",2022,full text,"Kushiyev, R., Tunçer, C., Özdemir, İ. O., Erper, İ., Kalendar, R., Alkan, M., & Özer, G. (2022). Molecular characterization of native entomopathogenic fungi from ambrosia beetles in hazelnut orchards of Turkey and evaluation of their in vitro efficacy. Insects, 13(9), 824."
446,Ips typographus,1733,Fungi,Beauveria sp.,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
447,Ips typographus,1733,Fungi,Beauveria bassiana,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
448,Ips typographus,1733,Fungi,Isaria sp.,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
449,Ips typographus,1733,Fungi,Isaria farinosa,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
450,Ips typographus,1733,Fungi,Isaria fumosorosea,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
451,Ips typographus,1733,Fungi,Isaria penicillatus,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
452,Ips typographus,1733,Fungi,Lecanicillium lecanii,Czech Republic,pathogen; occurrence survey,laboratory,,,isolated from beetle,,"Landa et al., 2001a",2001,full text,"Landa Z., P. Hornak, L.S. Osborne, A. Novakova & E. Bursova 2001. Entomogenous fungi associated with spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 250-72."
453,Ips typographus,1733,Fungi,,,,,,,,,"Landa et al., 2001b",2001,non full-text ,"Landa, Z., Bielikova´, L., Osborne, L.S., Bobkova´, E., 2001b. Assesment of isolates of entomogenous fungi collected from spruce bark beetle Ips typographus L. (Coleoptera, Scolytidae) in the Bohemian Forest. Silva Gabreta 6, 273–286."
456,Hylastes ater,390,Fungi,Beauveria bassiana,,,,,,,,"Leatherdale, 1970",1970,full text,"Leatherdale D. 1970. The arthropod hosts of entomogenous fungi in Britain. Entomophaga 15, 419-35."
457,Hylastinus obscurus,426,Fungi,Beauveria bassiana,United States,association report,,morphological and molecular,,isolated from cadaver,,"Lestari, 2016",2016,full text,"Lestari, A. S. (2016). Isolation and pathogenicity of naturally occurring entomopathogenic fungi to clover root borer (Coleoptera: Curculionidae: Scolytinae), a pest of red clover seed crops."
458,Hylastinus obscurus,426,Fungi,Beauveria pseudobassiana,United States,association report,,morphological and molecular,,isolated from cadaver,,"Lestari, 2016",2016,full text,"Lestari, A. S. (2016). Isolation and pathogenicity of naturally occurring entomopathogenic fungi to clover root borer (Coleoptera: Curculionidae: Scolytinae), a pest of red clover seed crops."
459,Tomicus piniperda,521,Fungi,Paecilomyces farinosus,China,pathogen,laboratory and field,,cuticular contact,isolated from infected beetle,pathogenicity test,"Li et al., 2003",2003,full text,Application of entomopathogenic fungi in the integrated management of Tomicus piniperda
460,Tomicus piniperda,521,Fungi,Beauveria bassiana,China,pathogen,laboratory and field,,cuticular contact,isolated from infected beetle,pathogenicity test,"Li et al., 2003",2003,full text,Application of entomopathogenic fungi in the integrated management of Tomicus piniperda
461,Tomicus piniperda,521,Fungi,Fusarium concolor,China,pathogen,laboratory and field,,cuticular contact,isolated from infected beetle,pathogenicity test,"Li et al., 2003",2003,full text,Application of entomopathogenic fungi in the integrated management of Tomicus piniperda
462,Tomicus piniperda,521,Fungi,Beauveria velata,China,pathogen,laboratory and field,,cuticular contact,isolated from infected beetle,pathogenicity test,"Li et al., 2003",2003,full text,Application of entomopathogenic fungi in the integrated management of Tomicus piniperda
463,Tomicus piniperda,521,Fungi,Penicillium sp.,China,pathogen,laboratory and field,,cuticular contact,isolated from infected beetle,pathogenicity test,"Li et al., 2003",2003,full text,Application of entomopathogenic fungi in the integrated management of Tomicus piniperda
464,Dendroctonus ponderosae,484,Fungi,Beauveria bassiana,,pathogen,,,,culture collection,,"Li et al., 2023",2023,full text,"Li, J. X., Fernandez, K. X., Ritland, C., Jancsik, S., Engelhardt, D. B., Coombe, L., ... & Birol, I. (2023). Genomic virulence features of Beauveria bassiana as a biocontrol agent for the mountain pine beetle population. BMC genomics, 24(1), 390."
474,Phloeosinus sinensis,5592,Fungi,Beauveria brongniartii,China,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from infected larva of Cerambycidae sp.,pathogenicity test,"Lin et al., 2025",2025,full text,Identification of Entomopathogenous Fungus and Pathogenicity Test  of Phloeosinus sinensis Adult
483,Phloeosinus sinensis,5592,Fungi,Beauveria bassiana,China,pathogen,laboratory,,,culture collection,virulence test,"Liu and Yang, 1992",1992,full text,A preliminary report on the virulence of Beauveria bassiana against Phloeosinus sinensis and three other insect pests
484,Euwallacea interjectus,1966,Fungi,Beauveria bassiana,China,pathogen,laboratory,,,,pathogenicity test,"Liu et al., 2025",2025,full text,"Liu, J., Jiang, N., Gao, H., Lai, S., Zhou, Y., Hao, D., & Dai, L. (2025). Laboratory exploration of several potential biocontrol methods against the Ambrosia beetle, Euwallacea interjectus. Insects, 16(1), 56."
486,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,China,pathogen,laboratory,morphological and molecular,cuticular contact,isolated from infected beetle,pathogenicity test,"Liu et al., 2026",2026,full text,Isolation and Identification of Beauveria bassiana Strain Bb-QJC2 and Evaluation of its Pathogenicity Against the Coffee Berry Borer (Hypothenemus hampei)
495,Ips amitinus,1696,Fungi,Metschnikowia typographi,Czech Republic,pathogen,,,,evaluation of pathogen from beetles,,"Lukasova et al., 2013",2013,full text,"Lukášová, K., Holuša, J., & Turčáni, M. (2013). Pathogens of Ips amitinus: new species and comparison with I ps typographus. Journal of Applied Entomology, 137(3), 188-196."
502,Ips typographus,1733,Fungi,Beauveria bassiana,,pathogen,,,,,pathogenicity test,"Lutyk and Swiezynska, 1984",1984,full text,"Lutyk P. & H. Swiezynska 1984. Trials to control the larger pine-shoot beetle (Tomicus piniperda L.) with the use of the fungus Beauveria bassiana (Bals.) Vuill. on piled wood. Sylwan, 9, 41-45."
508,Trypodendron lineatum,1874,Fungi,Beauveria bassiana,,,,,,,,"Magema et al., 1981",1981,non full-text ,"Magema N., C. Verstraeten & C. Gaspar 1981. Les ennemis naturels du scolyte Trypodendron lineatum (Olivier, 1795) (Coleopetra, Scolytidae) dans la forest de Hazeilles et des Epioux. Annales de la Societe Royale Zoologique de Belgique 111, 89-95."
509,Dendroctonus rufipennis,488,Fungi,Beauveria bassiana,United States,,laboratory,morphological and molecular,,,virulence test,"Mann and Davis, 2020",2020,full text,"Mann, A. J., & Davis, T. S. (2020). Plant secondary metabolites and low temperature are the major limiting factors for Beauveria bassiana (Bals.-Criv.) Vuill.(Ascomycota: Hypocreales) growth and virulence in a bark beetle system. Biological Control, 141, 104130."
510,Ips typographus,1733,Fungi,Beauveria bassiana,,,laboratory,,,,virulence test,"Markova, 2000",2000,only English abstract,"Markova, G. (2000). Pathogenicity of several entomogenous fungi to some of the most serious forest insect pests in Europe."
511,Ips typographus,1733,Fungi,Paecilomyces farinosus,,,laboratory,,,,virulence test,"Markova, 2000",2000,only English abstract,"Markova, G. (2000). Pathogenicity of several entomogenous fungi to some of the most serious forest insect pests in Europe."
512,Ips typographus,1733,Fungi,Metarhizium anisopliae,,,laboratory,,,,virulence test,"Markova, 2000",2000,only English abstract,"Markova, G. (2000). Pathogenicity of several entomogenous fungi to some of the most serious forest insect pests in Europe."
513,Ips typographus,1733,Fungi,Verticillium lecanii,,,laboratory,,,,virulence test,"Markova, 2000",2000,only English abstract,"Markova, G. (2000). Pathogenicity of several entomogenous fungi to some of the most serious forest insect pests in Europe."
582,Ips typographus,1733,Fungi,Beauveria bassiana,,,,,,,pathogenicity test,"Matha and Weiser, 1985",1985,non full-text ,"Matha V. & J. Weiser 1985. Effect of the fungus Beauveria bassiana on adult bark beetles Ips typographus. Conference Biological and Biotechnical Control of Forest Pests, Tabor (CSFR)."
588,Ips typographus,1733,Fungi,Beauveria bassiana,Slovakia,pathogen,,,,evaluation of pathogen from beetles,,"Michalková et al., 2012",2012,full text,"Michalková, V., Krascsenitsová, E., & Kozánek, M. (2012). On the pathogens of the spruce bark beetle Ips typographus (Coleoptera: Scolytinae) in the Western Carpathians. Biologia, 67(1), 217-221."
589,Ips typographus,1733,Fungi,Beauveria bassiana,Serbia,pathogen,,morphological and molecular,,isolated from infected beetle,,"Milosavljević et al., 2021",2021,full text,"Milosavljević, M., Tabaković-Tošić, M., Radulović, Z., Marković, M., & Rindoš, M. (2021). Isolation, identification and phylogenetic position of entomopathogenic fungus Beauveria bassiana from Ips typographus in Serbia. Fresenius Environ. Bull, 30, 9443-9448."
590,Ips typographus,1733,Fungi,Beauveria bassiana,Serbia,pathogen,laboratory,,cuticular contact,isolated from infected beetle,pathogenicity test,"Milosavljević et al., 2026",2026,full text,"Milosavljević, M., Tabaković-Tošić, M., Stajić, S., Mitrović, S., Radulović, Z., Poduška, Z., & Gavrilović, B. (2026). Biocontrol Potential of Indigenous Beauveria bassiana Strain Against Ips typographus from Tara National Park Under Varying Temperature Regimes. Šumarski list, 150(5-6), 219-227."
591,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Nicaragua,associate; occurrence survey,,morphological,,isolated from infected beetle,,"Monzón et al., 2007",2007,full text,"Monzón, A., Klingen, I., Guharay, F., & Papierok, B. (2007). Naturally occurring Beauveria bassiana in Hypothenemus hampei populations in unsprayed coffee fields. IOBC WPRS BULLETIN, 30(1), 131."
598,Dendroctonus frontalis,479,Fungi,Fusarium solani,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
599,Dendroctonus frontalis,479,Fungi,Beauveria bassiana,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
600,Dendroctonus frontalis,479,Fungi,Aspergillus flavus,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
601,Dendroctonus frontalis,479,Fungi,Cephalosporium sp.,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
602,Dendroctonus frontalis,479,Fungi,Metarhizium anisopliae,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
603,Dendroctonus frontalis,479,Fungi,Paecilomyces sp.,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
604,Dendroctonus frontalis,479,Fungi,Scopulariopsis sp.,United States,pathogen,,,,evaluation of pathogen from beetles,,Moore 1971,1971,full text,"Moore G.E. 1971. Mortality Factors Caused by Pathogenic Bacteria and Fungi of the Southern Pine Beetle in North Carolina. Journal of Invertebrate Pathology 17, 28-37."
609,Dendroctonus frontalis,479,Fungi,Beauveria bassiana,United States,pathogen,,,,isolated from beetle,,Moore 1972a,1972,full text,"Moore G.E. 1972. Microflora from the Alimentary Tract of Healthy Southern Pine Beetles, Dendroctonus frontalis (Scolytidae), and Their Possible Relationship to Pathogenicity. Journal of Invertebrate Pathology 19, 72-75."
610,Dendroctonus frontalis,479,Fungi,Aspergillus flavus,United States,,,,,isolated from beetle,,Moore 1972a,1972,full text,"Moore G.E. 1972. Microflora from the Alimentary Tract of Healthy Southern Pine Beetles, Dendroctonus frontalis (Scolytidae), and Their Possible Relationship to Pathogenicity. Journal of Invertebrate Pathology 19, 72-75."
611,Dendroctonus frontalis,479,Fungi,Fusarium solani,United States,,,,,isolated from beetle,,Moore 1972a,1972,full text,"Moore G.E. 1972. Microflora from the Alimentary Tract of Healthy Southern Pine Beetles, Dendroctonus frontalis (Scolytidae), and Their Possible Relationship to Pathogenicity. Journal of Invertebrate Pathology 19, 72-75."
612,Dendroctonus frontalis,479,Fungi,Beauveria bassiana,,,laboratory,,,,pathogenicity test,"Moore, 1970",1970,full text,"Moore, G. E. (1970). Isolating entomogenous fungi and bacteria, and tests of fungal isolates against the southern pine beetle."
613,Dendroctonus frontalis,479,Fungi,Aspergillus flavus,,,laboratory,,,,pathogenicity test,"Moore, 1970",1970,full text,"Moore, G. E. (1970). Isolating entomogenous fungi and bacteria, and tests of fungal isolates against the southern pine beetle."
614,Dendroctonus frontalis,479,Fungi,Fusarium solani,,,laboratory,,,,pathogenicity test,"Moore, 1970",1970,full text,"Moore, G. E. (1970). Isolating entomogenous fungi and bacteria, and tests of fungal isolates against the southern pine beetle."
621,Dendroctonus frontalis,479,Fungi,Beauveria bassiana,,,laboratory,,,isolated from infected beetle,pathogenicity test,"Moore, 1973",1973,full text,"Moore, G. E. (1973). Pathogenicity of three entomogenous fungi to the southern pine beetle at various temperatures and humidities. Environmental Entomology, 2(1), 54-57."
622,Dendroctonus frontalis,479,Fungi,Aspergillus flavus,,,laboratory,,,isolated from infected beetle,pathogenicity test,"Moore, 1973",1973,full text,"Moore, G. E. (1973). Pathogenicity of three entomogenous fungi to the southern pine beetle at various temperatures and humidities. Environmental Entomology, 2(1), 54-57."
623,Dendroctonus frontalis,479,Fungi,Fusarium solani,,,laboratory,,,isolated from infected beetle,pathogenicity test,"Moore, 1973",1973,full text,"Moore, G. E. (1973). Pathogenicity of three entomogenous fungi to the southern pine beetle at various temperatures and humidities. Environmental Entomology, 2(1), 54-57."
624,Ips typographus,1733,Fungi,Beauveria bassiana,Slovakia,,laboratory,morphological and molecular,,isolated from infected beetle,pathogenicity test,"Mudrončeková et al., 2013",2013,full text,"Mudrončeková, S., Mazáň, M., & Nemčovič, M. (2013). Entomopathogenic fungus species Beauveria bassiana (Bals.) and Metarhizium anisopliae (Metsch.) used as mycoinsecticide effective in biological control of Ips typographus (L.). Journal of Microbiology, Biotechnology and Food Sciences, 2(6), 2469-2472."
625,Ips typographus,1733,Fungi,Metarhizium anisopliae,Slovakia,,laboratory,morphological and molecular,,isolated from soil,pathogenicity test,"Mudrončeková et al., 2013",2013,full text,"Mudrončeková, S., Mazáň, M., & Nemčovič, M. (2013). Entomopathogenic fungus species Beauveria bassiana (Bals.) and Metarhizium anisopliae (Metsch.) used as mycoinsecticide effective in biological control of Ips typographus (L.). Journal of Microbiology, Biotechnology and Food Sciences, 2(6), 2469-2472."
