Record Block ID,Records ID,Beetle Host,Beetle Host IDs,pathogens,categories,organism source,infection site,ecological relationship,identification method,validation type,experimental conditions,country or region,year,source,title,doi or full text,full text
3cd970ea-0cac-81b4-b554-d9ce8abb32ba,886,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,evaluation of pathogen from beetles,,,,,,Austria,2007,"Wegensteiner et al., 2007a","Wegensteiner,R., Pernek,M.,Weiser, J., 2007a. Occurrence of Gregarina typographi (Sporozoa, Gregarinidae) and of Metschnikowia typographi (Ascomycota, Metschnikowiaceae) in Ips sexdentatus (Coleoptera, Scolytidae) from Austria. IOBC/wprsBull. 30, 217–220.",https://www.researchgate.net/profile/Milan-Pernek/publication/311344954_Occurence_of_Gregarina_typographi_Sporozoa_Gregarinidae_and_Metschnikowia_cf_typographi_Ascomycota_Metschnikowiacae_in_Ips_sexdentatus_Coleoptera_Scolytidae_from_Austria/links/5f16b54d92851cd5fa39b48c/Occurence-of-Gregarina-typographi-Sporozoa-Gregarinidae-and-Metschnikowia-cf-typographi-Ascomycota-Metschnikowiacae-in-Ips-sexdentatus-Coleoptera-Scolytidae-from-Austria.pdf#page=140,full text
3cd970ea-0cac-81b5-9a48-f3ddfed79d2d,887,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia cf. typographi,Fungi,evaluation of pathogen from beetles,,,,,,Austria,2007,"Wegensteiner et al., 2007a","Wegensteiner,R., Pernek,M.,Weiser, J., 2007a. Occurrence of Gregarina typographi (Sporozoa, Gregarinidae) and of Metschnikowia typographi (Ascomycota, Metschnikowiaceae) in Ips sexdentatus (Coleoptera, Scolytidae) from Austria. IOBC/wprsBull. 30, 217–220.",https://www.researchgate.net/profile/Milan-Pernek/publication/311344954_Occurence_of_Gregarina_typographi_Sporozoa_Gregarinidae_and_Metschnikowia_cf_typographi_Ascomycota_Metschnikowiacae_in_Ips_sexdentatus_Coleoptera_Scolytidae_from_Austria/links/5f16b54d92851cd5fa39b48c/Occurence-of-Gregarina-typographi-Sporozoa-Gregarinidae-and-Metschnikowia-cf-typographi-Ascomycota-Metschnikowiacae-in-Ips-sexdentatus-Coleoptera-Scolytidae-from-Austria.pdf#page=140,full text
3cd970ea-0cac-81fb-8e28-cdb83ad60e61,888,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,,,,,Switzerland,2007,"Wegensteiner et al., 2007b","Wegensteiner, R., Epper, C., Wermelinger, B., 2007b. Untersuchungen über das Auftreten und die Dynamik von Pathogenen bei Ips typographus (Coleoptera, Scolytinae) in Befallsherden unter besonderer Berücksichtigung von Protozoen. Mitt. Schweiz. Entomol. Ges. 80, 79–90.",https://www.e-periodica.ch/digbib/view?pid=seg-001%3A2007%3A80%3A%3A96,full text
3cd970ea-0cac-81f6-8c42-da8a437d565e,889,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,,,,,Switzerland,2007,"Wegensteiner et al., 2007b","Wegensteiner, R., Epper, C., Wermelinger, B., 2007b. Untersuchungen über das Auftreten und die Dynamik von Pathogenen bei Ips typographus (Coleoptera, Scolytinae) in Befallsherden unter besonderer Berücksichtigung von Protozoen. Mitt. Schweiz. Entomol. Ges. 80, 79–90.",https://www.e-periodica.ch/digbib/view?pid=seg-001%3A2007%3A80%3A%3A96,full text
3cd970ea-0cac-812b-9f80-ff30bb2d3f90,890,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,pathogen; occurrence survey,,,,Austria,2010,"Wegensteiner et al., 2010","Wegensteiner, R., Dedryver, C.-A., Pierre, J.-S., 2010. The comparative prevalence and demographic impact of two pathogens in swarming Ips typographus adults: a quantitative analysis of long term trapping data. Agric. For. Entomol. 12, 49–57.",https://doi.org/10.1111/j.1461-9563.2009.00449.x,full text
3cd970ea-0cac-810e-9a8f-c5806e9ba03b,891,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2010,"Wegensteiner et al., 2010","Wegensteiner, R., Dedryver, C.-A., Pierre, J.-S., 2010. The comparative prevalence and demographic impact of two pathogens in swarming Ips typographus adults: a quantitative analysis of long term trapping data. Agric. For. Entomol. 12, 49–57.",https://doi.org/10.1111/j.1461-9563.2009.00449.x,full text
3cd970ea-0cac-8124-810b-e30e527d3809,892,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,ItEPV,Virus,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8121-a733-fe66407b7cc4,893,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8199-be57-eb35ae67f9a8,894,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8173-8f2d-dbfbf964bc10,895,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Mattesia cf. schwenke,Protist,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8168-975c-e05dfc6c1ceb,896,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Nosema typographi,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8143-a7e1-ff876c6acf20,897,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Unikaryon montanum,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-81ea-8308-cf9785a3b499,898,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Malamoeba scolyti,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-819f-9cd2-ddc284e9fdb6,899,Pityogenes chalcographus,3cd970ea-0cac-81ae-b124-f43044691162,Gregarina typographi,Protist,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-81ef-b002-ce3ff0ef07b8,900,Pityogenes chalcographus,3cd970ea-0cac-81ae-b124-f43044691162,Mattesia cf. schwenke,Protist,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8179-9e68-d45496d07a85,901,Pityogenes chalcographus,3cd970ea-0cac-81ae-b124-f43044691162,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8152-b758-e1151ad29cc0,902,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Gregarina typographi,Protist,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-81c7-bf31-eb0d1b532236,903,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,,,,Austria,2014,"Wegensteiner et al., 2014","Wegensteiner, R., Stradner, A., & Händel, U. (2014). Occurrence of pathogens in Ips typographus (Coleoptera: Curculionidae) and in other spruce bark beetles from the wilderness reserve Dürrenstein (Lower Austria). Biologia, 69(1), 92-100.",https://doi.org/10.2478/s11756-013-0286-z,full text
3cd970ea-0cac-8149-9f42-def225acb66a,904,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81fd-b7fb-ecb8a1fb2d92,905,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Isaria farinosa,Fungi,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-812c-a5af-f1df4242fe2e,906,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,,,pathogen; occurrence survey,morphological,,,Poland,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8163-b007-caaf3e9b74c5,907,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8167-ad45-d23700621ba2,908,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Isaria farinosa,Fungi,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8116-ac3b-d121be1a8b21,909,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,ItEPV,Virus,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81f1-bb90-d6e7a6b8020f,910,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,ItEPV,Virus,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81fe-80fb-d2ce98912245,911,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81e3-ac3e-c20782a570ca,912,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,pathogen; occurrence survey,morphological,,,Poland,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-819a-a9d2-ee9fdc8eba2b,913,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8180-9cbf-ee5ba86d4608,914,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Mattesia sp.,Protist,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8186-a3d7-c81daa6832fa,915,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81bf-834b-fd4d8ffefee7,916,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,morphological,,,Poland,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81f1-afcf-e4424ee09646,917,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8121-bd49-e3338adaf344,918,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Unikaryon montanum,Protist,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-813d-95a5-d3c949041b00,919,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Unikaryon montanum,Protist,,,pathogen; occurrence survey,morphological,,,Poland,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81da-a29b-d46eda66e330,920,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Unikaryon montanum,Protist,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81c0-8e87-fd35a081bfc2,921,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria caledonica,Fungi,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8160-840b-d306e18cb3e5,922,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina cf. typographi,Protist,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81a4-9096-f29eea37d1d2,923,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina cf. typographi,Protist,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-81c3-a721-c8de76a5efa6,924,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia cf. typographi,Fungi,,,pathogen; occurrence survey,morphological,,,Austria,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-811c-8bf8-c35b4051e733,925,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia cf. typographi,Fungi,,,pathogen; occurrence survey,morphological,,,France,2015,"Wegensteiner et al., 2015","Wegensteiner, R., Tkaczuk, C., Bałazy, S., Griesser, S., Rouffaud, M. A., Stradner, A., ... & Papierok, B. (2015). Occurrence of pathogens in populations of Ips typographus, Ips sexdentatus (Coleoptera, Curculionidae, Scolytinae) and Hylobius spp.(Coleoptera, Curculionidae, Curculioninae) from Austria, Poland and France. Acta Protozoologica, 54(3).",https://psjd.icm.edu.pl/psjd/element/bwmeta1.element.ojs-issn-1689-0027-year-2015-volume-54-issue-3-article-4248,full text
3cd970ea-0cac-8112-acba-c199f420138c,926,Trypodendron laeve,3cd970ea-0cac-81cd-8a34-df358113d159,Nematodes,Nematode,,,parasite; association report,,,,Czech Republic,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
3cd970ea-0cac-812b-a6cc-f42c19938a49,927,Trypodendron domesticum,3cd970ea-0cac-8190-8717-c8fec4caa117,Nematodes,Nematode,,,parasite; association report,,,,Poland,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
